pace_pad,q_bot_em,q_x_left_bot,q_x_right_bot,champ_capture_excl_uconn,uconn_excluded,avg_inside_per_season,inside_growth,depth_corr
1.0,0.955,0.15,0.75,4,False,12.666666666666666,3.7142857142857135,0.17568741644649918
1.0,0.955,0.15,0.8,4,False,13.047619047619047,4.095238095238095,0.17561596997823284
1.0,0.955,0.15,0.85,4,False,13.523809523809524,4.571428571428571,0.17552977951918558
1.0,0.955,0.15,0.9,4,False,13.80952380952381,4.857142857142858,0.17552252181730985
1.0,0.955,0.2,0.7,4,False,11.761904761904763,2.80952380952381,0.17543883867618984
1.0,0.955,0.2,0.75,4,False,12.333333333333334,3.3809523809523814,0.17550787491717013
1.0,0.955,0.2,0.8,4,False,12.714285714285714,3.761904761904761,0.17541636921159526
1.0,0.955,0.2,0.85,4,False,13.19047619047619,4.238095238095237,0.17529452176921012
1.0,0.955,0.2,0.9,4,False,13.476190476190476,4.523809523809524,0.17528065274306576
1.0,0.955,0.25,0.7,4,False,11.19047619047619,2.2380952380952372,0.17538012246342743
1.0,0.955,0.25,0.75,4,False,11.761904761904763,2.80952380952381,0.17544126642453867
1.0,0.955,0.25,0.8,4,False,12.142857142857142,3.19047619047619,0.1753380543412285
1.0,0.955,0.25,0.85,4,False,12.619047619047619,3.666666666666666,0.1752058410431747
1.0,0.955,0.25,0.9,4,False,12.904761904761905,3.9523809523809526,0.17515059342585393
1.0,0.955,0.3,0.7,4,False,10.904761904761905,1.9523809523809526,0.17545938182034815
1.0,0.955,0.3,0.75,4,False,11.476190476190476,2.5238095238095237,0.1754978229365272
1.0,0.955,0.3,0.8,4,False,11.857142857142858,2.904761904761905,0.17537711518686366
1.0,0.955,0.3,0.85,4,False,12.333333333333334,3.3809523809523814,0.1752358103497593
1.0,0.955,0.3,0.9,4,False,12.619047619047619,3.666666666666666,0.17518118283223968
1.0,0.96,0.1,0.7,4,True,11.285714285714286,2.333333333333334,0.17649335770125446
1.0,0.96,0.1,0.75,4,True,11.380952380952381,2.428571428571429,0.1765208061978727
1.0,0.96,0.1,0.8,4,True,11.619047619047619,2.666666666666666,0.17649339096915828
1.0,0.96,0.1,0.85,4,True,11.952380952380953,3.0,0.17637667401936055
1.0,0.96,0.1,0.9,4,True,12.333333333333334,3.3809523809523814,0.17647503039210125
1.0,0.96,0.15,0.7,4,True,11.047619047619047,2.095238095238095,0.17637904400852994
1.0,0.96,0.15,0.75,4,True,11.142857142857142,2.19047619047619,0.1764064629977095
1.0,0.96,0.15,0.8,4,True,11.380952380952381,2.428571428571429,0.17636988148084676
1.0,0.96,0.15,0.85,4,True,11.714285714285714,2.761904761904761,0.17625372329290773
1.0,0.96,0.15,0.9,4,True,12.095238095238095,3.1428571428571423,0.17632326969365575
1.0,0.96,0.2,0.7,4,True,10.80952380952381,1.8571428571428577,0.17632802339357062
1.0,0.96,0.2,0.75,4,True,10.904761904761905,1.9523809523809526,0.1763593445064408
1.0,0.96,0.2,0.8,4,True,11.142857142857142,2.19047619047619,0.17630762116339704
1.0,0.96,0.2,0.85,4,True,11.476190476190476,2.5238095238095237,0.17616786285168484
1.0,0.96,0.2,0.9,4,True,11.857142857142858,2.904761904761905,0.1762085872519309
1.0,0.96,0.25,0.7,4,True,10.571428571428571,1.6190476190476186,0.17622285061635692
1.0,0.96,0.25,0.75,4,True,10.666666666666666,1.7142857142857135,0.17622720681783985
1.0,0.96,0.25,0.8,4,True,10.904761904761905,1.9523809523809526,0.1761519224436798
1.0,0.96,0.25,0.85,4,True,11.238095238095237,2.2857142857142847,0.1760023648435003
1.0,0.96,0.25,0.9,4,True,11.619047619047619,2.666666666666666,0.17602282533987576
1.0,0.96,0.3,0.7,4,True,10.238095238095237,1.2857142857142847,0.17621105591091654
1.0,0.96,0.3,0.75,4,True,10.333333333333334,1.3809523809523814,0.1761990499563307
1.0,0.96,0.3,0.8,4,True,10.571428571428571,1.6190476190476186,0.17610282075189151
1.0,0.96,0.3,0.85,4,True,10.904761904761905,1.9523809523809526,0.17594213283348062
1.0,0.96,0.3,0.9,4,True,11.285714285714286,2.333333333333334,0.17596978468708482
1.0,0.965,0.1,0.7,4,True,10.0,1.0476190476190474,0.17705112779092194
1.0,0.965,0.1,0.75,4,True,10.238095238095237,1.2857142857142847,0.1769687186857426
1.0,0.965,0.1,0.8,4,True,10.428571428571429,1.4761904761904763,0.1768630956442203
1.0,0.965,0.1,0.85,4,True,10.761904761904763,1.8095238095238102,0.176783587709899
1.0,0.965,0.1,0.9,4,True,11.047619047619047,2.095238095238095,0.17684933274031378
1.0,0.965,0.15,0.7,4,True,9.714285714285714,0.761904761904761,0.1768463675177205
1.0,0.965,0.15,0.75,4,True,9.952380952380953,1.0,0.17675142959112525
1.0,0.965,0.15,0.8,4,True,10.142857142857142,1.1904761904761898,0.17663256961258259
1.0,0.965,0.15,0.85,4,True,10.476190476190476,1.5238095238095237,0.17654707271985987
1.0,0.965,0.15,0.9,4,True,10.761904761904763,1.8095238095238102,0.17659826716887006
1.0,0.965,0.2,0.7,4,True,9.523809523809524,0.5714285714285712,0.17673254038448905
1.0,0.965,0.2,0.75,4,True,9.761904761904763,0.8095238095238102,0.17663090329027836
1.0,0.965,0.2,0.8,4,True,9.952380952380953,1.0,0.17651140847243868
1.0,0.965,0.2,0.85,4,True,10.285714285714286,1.333333333333334,0.17642590758282528
1.0,0.965,0.2,0.9,4,True,10.571428571428571,1.6190476190476186,0.1764671612915946
1.0,0.965,0.25,0.7,4,True,9.285714285714286,0.3333333333333339,0.1765997633315481
1.0,0.965,0.25,0.75,4,True,9.523809523809524,0.5714285714285712,0.1764876785582677
1.0,0.965,0.25,0.8,4,True,9.714285714285714,0.761904761904761,0.1763463433082302
1.0,0.965,0.25,0.85,4,True,10.047619047619047,1.095238095238095,0.17624893492320481
1.0,0.965,0.25,0.9,4,True,10.333333333333334,1.3809523809523814,0.1762691773640351
1.0,0.965,0.3,0.7,4,True,8.80952380952381,-0.14285714285714235,0.17655290322697367
1.0,0.965,0.3,0.75,4,True,9.047619047619047,0.0952380952380949,0.1764223061933937
1.0,0.965,0.3,0.8,4,True,9.238095238095237,0.2857142857142847,0.17627896479027252
1.0,0.965,0.3,0.85,4,True,9.571428571428571,0.6190476190476186,0.1761617107064477
1.0,0.965,0.3,0.9,4,True,9.857142857142858,0.9047619047619051,0.17618457891341113
1.0,0.97,0.1,0.7,4,True,8.857142857142858,-0.0952380952380949,0.17896089696018613
1.0,0.97,0.1,0.75,4,True,8.904761904761905,-0.04761904761904745,0.17888864062748824
1.0,0.97,0.1,0.8,4,True,9.19047619047619,0.23809523809523725,0.17869565826720565
1.0,0.97,0.1,0.85,4,True,9.428571428571429,0.4761904761904763,0.17865611903046516
1.0,0.97,0.1,0.9,4,True,9.761904761904763,0.8095238095238102,0.1786853092852119
1.0,0.97,0.15,0.7,4,True,8.619047619047619,-0.3333333333333339,0.1789050948609445
1.0,0.97,0.15,0.75,4,True,8.666666666666666,-0.2857142857142865,0.1788225114329202
1.0,0.97,0.15,0.8,4,True,8.952380952380953,0.0,0.17862072331968365
1.0,0.97,0.15,0.85,4,True,9.19047619047619,0.23809523809523725,0.17857637325939185
1.0,0.97,0.15,0.9,4,True,9.523809523809524,0.5714285714285712,0.17858640335559364
1.0,0.97,0.2,0.7,4,True,8.476190476190476,-0.4761904761904763,0.1787778533272061
1.0,0.97,0.2,0.75,4,True,8.523809523809524,-0.4285714285714288,0.1786755502818396
1.0,0.97,0.2,0.8,4,True,8.80952380952381,-0.14285714285714235,0.1784600724969793
1.0,0.97,0.2,0.85,4,True,9.047619047619047,0.0952380952380949,0.17840811733130923
1.0,0.97,0.2,0.9,4,True,9.380952380952381,0.4285714285714288,0.1783998676233697
1.0,0.97,0.25,0.7,4,True,8.095238095238095,-0.8571428571428577,0.1787293386507074
1.0,0.97,0.25,0.75,4,True,8.142857142857142,-0.8095238095238102,0.17862093276531385
1.0,0.97,0.25,0.8,4,True,8.428571428571429,-0.5238095238095237,0.17839241854625562
1.0,0.97,0.25,0.85,4,True,8.666666666666666,-0.2857142857142865,0.17832957240862396
1.0,0.97,0.25,0.9,4,True,9.0,0.04761904761904745,0.17832397561173036
1.0,0.97,0.3,0.7,4,True,7.9523809523809526,-1.0,0.17872375008705532
1.0,0.97,0.3,0.75,4,True,8.0,-0.9523809523809526,0.17859892832306207
1.0,0.97,0.3,0.8,4,True,8.285714285714286,-0.6666666666666661,0.17836030569160286
1.0,0.97,0.3,0.85,4,True,8.523809523809524,-0.4285714285714288,0.1783028613636095
1.0,0.97,0.3,0.9,4,True,8.857142857142858,-0.0952380952380949,0.1782904269600916
1.25,0.94,0.1,0.7,4,False,16.761904761904763,7.80952380952381,0.17399708057312716
1.25,0.94,0.1,0.75,4,False,17.285714285714285,8.333333333333332,0.17432125637590687
1.25,0.94,0.1,0.8,4,False,17.952380952380953,9.0,0.17443999273876182
1.25,0.94,0.1,0.85,4,False,18.285714285714285,9.333333333333332,0.17453422102310437
1.25,0.94,0.1,0.9,4,False,19.0,10.047619047619047,0.1747046333877585
1.25,0.94,0.15,0.7,4,False,16.238095238095237,7.285714285714285,0.17379916368017548
1.25,0.94,0.15,0.75,4,False,16.761904761904763,7.80952380952381,0.17410999774598765
1.25,0.94,0.15,0.8,4,False,17.428571428571427,8.476190476190474,0.1742096530364327
1.25,0.94,0.15,0.85,4,False,17.761904761904763,8.80952380952381,0.1742666090977715
1.25,0.94,0.15,0.9,4,False,18.476190476190474,9.523809523809522,0.17438952041192388
1.25,0.94,0.2,0.7,4,False,15.761904761904763,6.80952380952381,0.1736496378481669
1.25,0.94,0.2,0.75,4,False,16.285714285714285,7.333333333333332,0.17395151136466563
1.25,0.94,0.2,0.8,4,False,16.952380952380953,8.0,0.17403542325482005
1.25,0.94,0.2,0.85,4,False,17.285714285714285,8.333333333333332,0.17404738699257888
1.25,0.94,0.2,0.9,4,False,18.0,9.047619047619047,0.17412230740483214
1.25,0.94,0.25,0.7,4,False,15.238095238095237,6.285714285714285,0.17354417462358543
1.25,0.94,0.25,0.75,4,False,15.761904761904763,6.80952380952381,0.17383845708304582
1.25,0.94,0.25,0.8,4,False,16.428571428571427,7.4761904761904745,0.17388432895887204
1.25,0.94,0.25,0.85,4,False,16.761904761904763,7.80952380952381,0.17386852192453034
1.25,0.94,0.25,0.9,4,False,17.476190476190474,8.523809523809522,0.17392443323095896
1.25,0.94,0.3,0.7,4,False,14.761904761904763,5.80952380952381,0.17353543289878842
1.25,0.94,0.3,0.75,4,False,15.285714285714286,6.333333333333334,0.17380377379602963
1.25,0.94,0.3,0.8,4,False,15.952380952380953,7.0,0.1738267773134056
1.25,0.94,0.3,0.85,4,False,16.285714285714285,7.333333333333332,0.1738021549037304
1.25,0.94,0.3,0.9,4,False,17.0,8.047619047619047,0.173840317937698
1.25,0.945,0.1,0.7,4,False,15.380952380952381,6.428571428571429,0.17434356116255706
1.25,0.945,0.1,0.75,4,False,15.761904761904763,6.80952380952381,0.17454588866990964
1.25,0.945,0.1,0.8,4,False,16.38095238095238,7.428571428571427,0.17453045045890375
1.25,0.945,0.1,0.85,4,False,16.761904761904763,7.80952380952381,0.17450095729819112
1.25,0.945,0.1,0.9,4,False,17.238095238095237,8.285714285714285,0.17474900043616134
1.25,0.945,0.15,0.7,4,False,15.0,6.0476190476190474,0.17419709625072996
1.25,0.945,0.15,0.75,4,False,15.380952380952381,6.428571428571429,0.1743543819667286
1.25,0.945,0.15,0.8,4,False,16.0,7.0476190476190474,0.17434269083889684
1.25,0.945,0.15,0.85,4,False,16.38095238095238,7.428571428571427,0.1742909623267972
1.25,0.945,0.15,0.9,4,False,16.857142857142858,7.904761904761905,0.17448568614441354
1.25,0.945,0.2,0.7,4,False,14.619047619047619,5.666666666666666,0.17415547046636382
1.25,0.945,0.2,0.75,4,False,15.0,6.0476190476190474,0.17430887156700095
1.25,0.945,0.2,0.8,4,False,15.619047619047619,6.666666666666666,0.17426476271123686
1.25,0.945,0.2,0.85,4,False,16.0,7.0476190476190474,0.17419521530775148
1.25,0.945,0.2,0.9,4,False,16.476190476190474,7.523809523809522,0.17436080763183173
1.25,0.945,0.25,0.7,4,False,13.952380952380953,5.0,0.1740743648278697
1.25,0.945,0.25,0.75,4,False,14.333333333333334,5.380952380952381,0.17420365926530404
1.25,0.945,0.25,0.8,4,False,14.952380952380953,6.0,0.17413978903209273
1.25,0.945,0.25,0.85,4,False,15.333333333333334,6.380952380952381,0.1740379286106529
1.25,0.945,0.25,0.9,4,False,15.80952380952381,6.857142857142858,0.1741655081797908
1.25,0.945,0.3,0.7,4,False,13.571428571428571,4.619047619047619,0.17400752150909884
1.25,0.945,0.3,0.75,4,False,13.952380952380953,5.0,0.17409801982894757
1.25,0.945,0.3,0.8,4,False,14.571428571428571,5.619047619047619,0.17401766642551703
1.25,0.945,0.3,0.85,4,False,14.952380952380953,6.0,0.17390184639787026
1.25,0.945,0.3,0.9,4,False,15.428571428571429,6.476190476190476,0.17402624051819204
1.25,0.95,0.1,0.7,4,False,13.952380952380953,5.0,0.17478005362170027
1.25,0.95,0.1,0.75,4,False,14.476190476190476,5.523809523809524,0.17477515665890725
1.25,0.95,0.1,0.8,4,False,15.047619047619047,6.095238095238095,0.17473811223214056
1.25,0.95,0.1,0.85,4,False,15.380952380952381,6.428571428571429,0.174670990532913
1.25,0.95,0.1,0.9,4,False,15.761904761904763,6.80952380952381,0.1747319454637327
1.25,0.95,0.15,0.7,4,False,13.714285714285714,4.761904761904761,0.17466517209091165
1.25,0.95,0.15,0.75,4,False,14.238095238095237,5.285714285714285,0.17465270804739122
1.25,0.95,0.15,0.8,4,False,14.80952380952381,5.857142857142858,0.17459974976789408
1.25,0.95,0.15,0.85,4,False,15.142857142857142,6.19047619047619,0.17453321142642278
1.25,0.95,0.15,0.9,4,False,15.523809523809524,6.571428571428571,0.17457377328785306
1.25,0.95,0.2,0.7,4,False,13.19047619047619,4.238095238095237,0.1745961111488956
1.25,0.95,0.2,0.75,4,False,13.714285714285714,4.761904761904761,0.17454669556084318
1.25,0.95,0.2,0.8,4,False,14.285714285714286,5.333333333333334,0.1744784069655095
1.25,0.95,0.2,0.85,4,False,14.619047619047619,5.666666666666666,0.17439468935162344
1.25,0.95,0.2,0.9,4,False,15.0,6.0476190476190474,0.17440601113320334
1.25,0.95,0.25,0.7,4,False,12.80952380952381,3.8571428571428577,0.17462489407114157
1.25,0.95,0.25,0.75,4,False,13.333333333333334,4.380952380952381,0.17457541345656846
1.25,0.95,0.25,0.8,4,False,13.904761904761905,4.9523809523809526,0.174494382171011
1.25,0.95,0.25,0.85,4,False,14.238095238095237,5.285714285714285,0.17439027883233107
1.25,0.95,0.25,0.9,4,False,14.619047619047619,5.666666666666666,0.1743819395855102
1.25,0.95,0.3,0.7,4,False,12.333333333333334,3.3809523809523814,0.17448031834967628
1.25,0.95,0.3,0.75,4,False,12.857142857142858,3.904761904761905,0.17441873053133494
1.25,0.95,0.3,0.8,4,False,13.428571428571429,4.476190476190476,0.17431920278325494
1.25,0.95,0.3,0.85,4,False,13.761904761904763,4.80952380952381,0.17419341498072127
1.25,0.95,0.3,0.9,4,False,14.142857142857142,5.19047619047619,0.17417432638420718
1.25,0.955,0.1,0.7,4,False,12.428571428571429,3.4761904761904763,0.17532469493273142
1.25,0.955,0.1,0.75,4,False,12.904761904761905,3.9523809523809526,0.17540194383942878
1.25,0.955,0.1,0.8,4,False,13.333333333333334,4.380952380952381,0.17533495051643308
1.25,0.955,0.1,0.85,4,False,13.761904761904763,4.80952380952381,0.17526311407291142
1.25,0.955,0.1,0.9,4,False,14.0,5.0476190476190474,0.1752813881654347
1.25,0.955,0.15,0.7,4,False,12.285714285714286,3.333333333333334,0.17528166856650246
1.25,0.955,0.15,0.75,4,False,12.761904761904763,3.80952380952381,0.175356418143511
1.25,0.955,0.15,0.8,4,False,13.19047619047619,4.238095238095237,0.1752848651908748
1.25,0.955,0.15,0.85,4,False,13.619047619047619,4.666666666666666,0.17520021394300486
1.25,0.955,0.15,0.9,4,False,13.857142857142858,4.904761904761905,0.1752044075042716
1.25,0.955,0.2,0.7,4,False,12.047619047619047,3.095238095238095,0.17513277995239343
1.25,0.955,0.2,0.75,4,False,12.523809523809524,3.571428571428571,0.17519596865496648
1.25,0.955,0.2,0.8,4,False,12.952380952380953,4.0,0.17510778901638543
1.25,0.955,0.2,0.85,4,False,13.380952380952381,4.428571428571429,0.17498005967699481
1.25,0.955,0.2,0.9,4,False,13.619047619047619,4.666666666666666,0.17496369906016077
1.25,0.955,0.25,0.7,4,False,11.333333333333334,2.3809523809523814,0.1750828664999904
1.25,0.955,0.25,0.75,4,False,11.80952380952381,2.8571428571428577,0.17511523509718882
1.25,0.955,0.25,0.8,4,False,12.238095238095237,3.2857142857142847,0.17500905723577745
1.25,0.955,0.25,0.85,4,False,12.666666666666666,3.7142857142857135,0.17486780490930298
1.25,0.955,0.25,0.9,4,False,12.904761904761905,3.9523809523809526,0.17483548967230284
1.25,0.955,0.3,0.7,4,False,11.142857142857142,2.19047619047619,0.17516075316895047
1.25,0.955,0.3,0.75,4,False,11.619047619047619,2.666666666666666,0.1751680778329242
1.25,0.955,0.3,0.8,4,False,12.047619047619047,3.095238095238095,0.17505290793829692
1.25,0.955,0.3,0.85,4,False,12.476190476190476,3.5238095238095237,0.17491225090638354
1.25,0.955,0.3,0.9,4,False,12.714285714285714,3.761904761904761,0.17487992477984945
1.25,0.96,0.1,0.7,4,True,11.428571428571429,2.4761904761904763,0.1760950188601527
1.25,0.96,0.1,0.75,4,True,11.571428571428571,2.6190476190476186,0.17609927401992828
1.25,0.96,0.1,0.8,4,True,11.80952380952381,2.8571428571428577,0.17607009566002693
1.25,0.96,0.1,0.85,4,True,12.142857142857142,3.19047619047619,0.17597913323085074
1.25,0.96,0.1,0.9,4,True,12.476190476190476,3.5238095238095237,0.17604210510689747
1.25,0.96,0.15,0.7,4,True,11.238095238095237,2.2857142857142847,0.17598448351378448
1.25,0.96,0.15,0.75,4,True,11.380952380952381,2.428571428571429,0.17599335881284892
1.25,0.96,0.15,0.8,4,True,11.619047619047619,2.666666666666666,0.17595640028312057
1.25,0.96,0.15,0.85,4,True,11.952380952380953,3.0,0.17585501383313057
1.25,0.96,0.15,0.9,4,True,12.285714285714286,3.333333333333334,0.17589204657903465
1.25,0.96,0.2,0.7,4,True,10.952380952380953,2.0,0.17595211964667307
1.25,0.96,0.2,0.75,4,True,11.095238095238095,2.1428571428571423,0.17594535725299598
1.25,0.96,0.2,0.8,4,True,11.333333333333334,2.3809523809523814,0.17590648298821565
1.25,0.96,0.2,0.85,4,True,11.666666666666666,2.7142857142857135,0.17577722191937956
1.25,0.96,0.2,0.9,4,True,12.0,3.0476190476190474,0.17579935542683528
1.25,0.96,0.25,0.7,4,True,10.619047619047619,1.666666666666666,0.1758429384408663
1.25,0.96,0.25,0.75,4,True,10.761904761904763,1.8095238095238102,0.1758069653799115
1.25,0.96,0.25,0.8,4,True,11.0,2.0476190476190474,0.17573885755577132
1.25,0.96,0.25,0.85,4,True,11.333333333333334,2.3809523809523814,0.1756044381990772
1.25,0.96,0.25,0.9,4,True,11.666666666666666,2.7142857142857135,0.175618113451049
1.25,0.96,0.3,0.7,4,True,10.333333333333334,1.3809523809523814,0.17582549116587795
1.25,0.96,0.3,0.75,4,True,10.476190476190476,1.5238095238095237,0.17577460575891196
1.25,0.96,0.3,0.8,4,True,10.714285714285714,1.761904761904761,0.1757000995975423
1.25,0.96,0.3,0.85,4,True,11.047619047619047,2.095238095238095,0.17555983814431517
1.25,0.96,0.3,0.9,4,True,11.380952380952381,2.428571428571429,0.17556961454222828
1.25,0.965,0.1,0.7,4,True,10.238095238095237,1.2857142857142847,0.17651161173616617
1.25,0.965,0.1,0.75,4,True,10.428571428571429,1.4761904761904763,0.1764060520680431
1.25,0.965,0.1,0.8,4,True,10.619047619047619,1.666666666666666,0.17631416710775102
1.25,0.965,0.1,0.85,4,True,10.857142857142858,1.904761904761905,0.17623494503414733
1.25,0.965,0.1,0.9,4,True,11.142857142857142,2.19047619047619,0.17628483724415575
1.25,0.965,0.15,0.7,4,True,10.0,1.0476190476190474,0.17632402838900535
1.25,0.965,0.15,0.75,4,True,10.19047619047619,1.2380952380952372,0.17620735578508714
1.25,0.965,0.15,0.8,4,True,10.380952380952381,1.4285714285714288,0.17610502784548737
1.25,0.965,0.15,0.85,4,True,10.619047619047619,1.666666666666666,0.1760166768234023
1.25,0.965,0.15,0.9,4,True,10.904761904761905,1.9523809523809526,0.17605213722479407
1.25,0.965,0.2,0.7,4,True,9.714285714285714,0.761904761904761,0.17621500144315605
1.25,0.965,0.2,0.75,4,True,9.904761904761905,0.9523809523809526,0.17609567172999496
1.25,0.965,0.2,0.8,4,True,10.095238095238095,1.1428571428571423,0.17598940374613747
1.25,0.965,0.2,0.85,4,True,10.333333333333334,1.3809523809523814,0.1758938647501156
1.25,0.965,0.2,0.9,4,True,10.619047619047619,1.666666666666666,0.17591823549102004
1.25,0.965,0.25,0.7,4,True,9.523809523809524,0.5714285714285712,0.1761068112912053
1.25,0.965,0.25,0.75,4,True,9.714285714285714,0.761904761904761,0.17596990089946662
1.25,0.965,0.25,0.8,4,True,9.904761904761905,0.9523809523809526,0.17585577703341468
1.25,0.965,0.25,0.85,4,True,10.142857142857142,1.1904761904761898,0.17575044881495472
1.25,0.965,0.25,0.9,4,True,10.428571428571429,1.4761904761904763,0.1757592418572456
1.25,0.965,0.3,0.7,4,True,9.095238095238095,0.14285714285714235,0.17606621151852125
1.25,0.965,0.3,0.75,4,True,9.285714285714286,0.3333333333333339,0.1759149869981305
1.25,0.965,0.3,0.8,4,True,9.476190476190476,0.5238095238095237,0.17579173995587571
1.25,0.965,0.3,0.85,4,True,9.714285714285714,0.761904761904761,0.17568765631472236
1.25,0.965,0.3,0.9,4,True,10.0,1.0476190476190474,0.1756893019752145
1.25,0.97,0.1,0.7,4,True,8.904761904761905,-0.04761904761904745,0.17829765635961362
1.25,0.97,0.1,0.75,4,True,9.095238095238095,0.14285714285714235,0.17822184015543938
1.25,0.97,0.1,0.8,4,True,9.333333333333334,0.3809523809523814,0.17804036767583128
1.25,0.97,0.1,0.85,4,True,9.476190476190476,0.5238095238095237,0.1780081233871343
1.25,0.97,0.1,0.9,4,True,9.80952380952381,0.8571428571428577,0.17801270739755568
1.25,0.97,0.15,0.7,4,True,8.666666666666666,-0.2857142857142865,0.17826221833489125
1.25,0.97,0.15,0.75,4,True,8.857142857142858,-0.0952380952380949,0.17816616188322307
1.25,0.97,0.15,0.8,4,True,9.095238095238095,0.14285714285714235,0.17797128528437456
1.25,0.97,0.15,0.85,4,True,9.238095238095237,0.2857142857142847,0.17793559480457807
1.25,0.97,0.15,0.9,4,True,9.571428571428571,0.6190476190476186,0.1779334520585257
1.25,0.97,0.2,0.7,4,True,8.523809523809524,-0.4285714285714288,0.1781307893247632
1.25,0.97,0.2,0.75,4,True,8.714285714285714,-0.23809523809523903,0.17802866901153067
1.25,0.97,0.2,0.8,4,True,8.952380952380953,0.0,0.1778263608158495
1.25,0.97,0.2,0.85,4,True,9.095238095238095,0.14285714285714235,0.17777322436112636
1.25,0.97,0.2,0.9,4,True,9.428571428571429,0.4761904761904763,0.1777556819508683
1.25,0.97,0.25,0.7,4,True,8.142857142857142,-0.8095238095238102,0.17808700572362143
1.25,0.97,0.25,0.75,4,True,8.333333333333334,-0.6190476190476186,0.17797208499201211
1.25,0.97,0.25,0.8,4,True,8.571428571428571,-0.3809523809523814,0.17775498024496872
1.25,0.97,0.25,0.85,4,True,8.714285714285714,-0.23809523809523903,0.17769577600854508
1.25,0.97,0.25,0.9,4,True,9.047619047619047,0.0952380952380949,0.17768158668616826
1.25,0.97,0.3,0.7,4,True,8.0,-0.9523809523809526,0.17807938772434678
1.25,0.97,0.3,0.75,4,True,8.19047619047619,-0.7619047619047628,0.17795711634670242
1.25,0.97,0.3,0.8,4,True,8.428571428571429,-0.5238095238095237,0.1777286194899528
1.25,0.97,0.3,0.85,4,True,8.571428571428571,-0.3809523809523814,0.17767604400661566
1.25,0.97,0.3,0.9,4,True,8.904761904761905,-0.04761904761904745,0.17765847297936863
1.5,0.94,0.1,0.7,4,False,16.80952380952381,7.857142857142858,0.17389113806068512
1.5,0.94,0.1,0.75,4,False,17.38095238095238,8.428571428571427,0.17422544656937927
1.5,0.94,0.1,0.8,4,False,18.095238095238095,9.142857142857142,0.17431329929802117
1.5,0.94,0.1,0.85,4,False,18.285714285714285,9.333333333333332,0.17440580240246048
1.5,0.94,0.1,0.9,4,False,19.0,10.047619047619047,0.17454012082257037
1.5,0.94,0.15,0.7,4,False,16.38095238095238,7.428571428571427,0.17369305292389306
1.5,0.94,0.15,0.75,4,False,16.952380952380953,8.0,0.1740121826134318
1.5,0.94,0.15,0.8,4,False,17.666666666666668,8.714285714285715,0.1740861637568398
1.5,0.94,0.15,0.85,4,False,17.857142857142858,8.904761904761905,0.17413527827861291
1.5,0.94,0.15,0.9,4,False,18.571428571428573,9.61904761904762,0.17423110026806424
1.5,0.94,0.2,0.7,4,False,15.80952380952381,6.857142857142858,0.17359455565150786
1.5,0.94,0.2,0.75,4,False,16.38095238095238,7.428571428571427,0.17389917121263676
1.5,0.94,0.2,0.8,4,False,17.095238095238095,8.142857142857142,0.17395491866638524
1.5,0.94,0.2,0.85,4,False,17.285714285714285,8.333333333333332,0.17395685332830418
1.5,0.94,0.2,0.9,4,False,18.0,9.047619047619047,0.17401180276928863
1.5,0.94,0.25,0.7,4,False,15.285714285714286,6.333333333333334,0.17349779432671025
1.5,0.94,0.25,0.75,4,False,15.857142857142858,6.904761904761905,0.17378608027394343
1.5,0.94,0.25,0.8,4,False,16.571428571428573,7.61904761904762,0.17381029433468154
1.5,0.94,0.25,0.85,4,False,16.761904761904763,7.80952380952381,0.1737995902927322
1.5,0.94,0.25,0.9,4,False,17.476190476190474,8.523809523809522,0.17383754384710318
1.5,0.94,0.3,0.7,4,False,14.904761904761905,5.9523809523809526,0.1734708839751642
1.5,0.94,0.3,0.75,4,False,15.476190476190476,6.523809523809524,0.17373586654862266
1.5,0.94,0.3,0.8,4,False,16.19047619047619,7.238095238095237,0.1737309908315147
1.5,0.94,0.3,0.85,4,False,16.38095238095238,7.428571428571427,0.17371349688966722
1.5,0.94,0.3,0.9,4,False,17.095238095238095,8.142857142857142,0.1737300098390506
1.5,0.945,0.1,0.7,4,False,15.428571428571429,6.476190476190476,0.17416536200335617
1.5,0.945,0.1,0.75,4,False,15.857142857142858,6.904761904761905,0.1743440990736283
1.5,0.945,0.1,0.8,4,False,16.523809523809526,7.571428571428573,0.17433746165456973
1.5,0.945,0.1,0.85,4,False,16.857142857142858,7.904761904761905,0.17431069988443734
1.5,0.945,0.1,0.9,4,False,17.38095238095238,8.428571428571427,0.1745181049402604
1.5,0.945,0.15,0.7,4,False,15.0,6.0476190476190474,0.17402995643126637
1.5,0.945,0.15,0.75,4,False,15.428571428571429,6.476190476190476,0.17418345451088402
1.5,0.945,0.15,0.8,4,False,16.095238095238095,7.142857142857142,0.17417361042932678
1.5,0.945,0.15,0.85,4,False,16.428571428571427,7.4761904761904745,0.17412162254953556
1.5,0.945,0.15,0.9,4,False,16.952380952380953,8.0,0.17428863526841365
1.5,0.945,0.2,0.7,4,False,14.619047619047619,5.666666666666666,0.17401577833527598
1.5,0.945,0.2,0.75,4,False,15.047619047619047,6.095238095238095,0.1741541502422178
1.5,0.945,0.2,0.8,4,False,15.714285714285714,6.761904761904761,0.1741202790424565
1.5,0.945,0.2,0.85,4,False,16.047619047619047,7.095238095238095,0.17403108237300816
1.5,0.945,0.2,0.9,4,False,16.571428571428573,7.61904761904762,0.17417481807120297
