season,team,tournament_finish,adj_tempo,adj_em,inside,margin
2015,Fresno St.,,66.1819,-3.0911,False,-25.287534662796478
2015,George Mason,,65.4928,-3.3719,False,-25.355144000000003
2015,Georgetown,,65.655,16.8365,False,-5.146744000000002
2015,Georgia Southern,,64.6143,2.0723,False,-19.910944000000004
2015,Georgia Tech,,65.3783,5.2868,False,-16.696444000000003
2015,Grambling St.,,65.4434,-37.1563,False,-59.139544
2015,Grand Canyon,,65.0992,-6.5173,False,-28.500544
2015,Hampton,,70.0301,-7.5646,False,-40.58425773104689
2015,Hofstra,,69.9623,5.8136,False,-27.01536740205478
2015,Holy Cross,,64.9891,-4.3815,False,-26.364744
2015,Houston,,66.1029,-2.3774,False,-24.360644000000004
2015,Howard,,64.7979,-8.4694,False,-30.452644000000003
2015,Idaho,,68.8977,-5.1364,False,-34.97113548103733
2015,Illinois Chicago,,65.072,-9.6869,False,-31.670144
2015,Incarnate Word,,69.7801,-3.0748,False,-35.39132229966011
2015,Indiana,,66.927,13.8001,False,-10.49195950250165
2015,Indiana St.,,68.3749,-0.9721,False,-29.33643866692129
2015,Iona,,70.5532,6.4555,False,-28.03539830768058
2015,Iowa,,64.9804,18.0884,False,-3.8948440000000026
2015,IU Indy,,66.0029,-9.8605,False,-31.843744
2015,James Madison,,64.7718,-3.0745,False,-25.057744000000003
2015,Kennesaw St.,,66.3302,-19.8978,False,-42.51133460069513
2015,Kentucky,Final Four,64.5826,36.2114,True,14.228155999999995
2015,Lamar,,67.1437,-7.1039,False,-32.00543729442768
2015,Lehigh,,68.0299,-0.5155,False,-27.909511771607537
2015,Liberty,,67.0375,-17.4499,False,-42.05274536317457
2015,Lipscomb,,69.4625,-11.0529,False,-42.47615904762635
2015,Little Rock,,66.248,-5.1443,False,-27.526643670855158
2015,LIU,,69.1283,-7.5467,False,-38.03000760294848
2015,Long Beach St.,,66.4214,1.6008,False,-21.26923840606503
2015,Louisiana,,70.649,3.8048,False,-30.955539804987986
2015,Loyola Marymount,,63.9434,-8.2,False,-30.183244000000002
2015,Loyola MD,,65.4904,-11.3924,False,-33.375644
2015,Maine,,67.3711,-22.9321,False,-48.473209282817095
2015,Manhattan,,68.8669,1.6532,False,-28.09490919589048
2015,Marshall,,70.3566,-8.4426,False,-42.38055260443801
2015,Maryland Eastern Shore,,65.478,-5.8829,False,-27.866144000000002
2015,Massachusetts,,68.3284,2.8701,False,-25.363455476683363
2015,McNeese,,64.4508,-8.9778,False,-30.961044
2015,Mercer,,62.258,-0.2846,False,-25.266566674768956
2015,Miami (FL),,63.9484,12.9768,False,-9.006444000000002
2015,Milwaukee,,65.2464,-4.4694,False,-26.452644000000003
2015,Minnesota,,68.6446,12.6702,False,-16.452681170301346
2015,Mississippi St.,,64.5464,1.0228,False,-20.960444000000003
2015,Mississippi Valley St.,,72.2194,-25.9974,False,
2015,Missouri St.,,64.2468,-8.416,False,-30.399244000000003
2015,Monmouth,,64.9179,-0.1404,False,-22.123644000000002
2015,Montana,,65.5272,0.9729,False,-21.010344000000003
2015,Montana St.,,65.9597,-13.9606,False,-35.943844
2015,Morgan St.,,65.6237,-19.815,False,-41.798244000000004
2015,Mount St. Mary's,,64.0617,-5.5084,False,-27.491644
2015,Navy,,61.7831,-7.0834,False,-33.66925607475521
2015,Nebraska,,64.7044,3.7942,False,-18.189044000000003
2015,Nebraska Omaha,,74.1629,-7.3699,False,
2015,New Hampshire,,65.6051,-0.9759,False,-22.959144000000002
2015,New Mexico,,63.6145,2.6866,False,-19.296644000000004
2015,New Orleans,,68.8742,-10.7493,False,-40.51794075048697
2015,Niagara,,66.3072,-10.5052,False,-33.05404614100752
2015,Nicholls St.,,67.4412,-14.9551,False,-40.69336845777794
2015,NJIT,,66.8659,-1.809,False,-25.929213203070695
2015,Norfolk St.,,65.8042,-3.4354,False,-25.418644000000004
2015,North Alabama,,67.1164,-7.3231,False,-32.14785490532025
2015,North Carolina,,70.5927,23.4161,False,-11.18589370583966
2015,North Carolina A&T,,63.1045,-20.3332,False,-42.45626505950605
2015,North Dakota St.,,62.0494,0.4997,False,-25.18677568474397
2015,Northern Colorado,,65.3434,-6.9865,False,-28.969744000000002
2015,Northern Illinois,,64.0193,-0.9175,False,-22.900744000000003
2015,Northern Iowa,,60.1618,19.122,False,-12.939505441353838
2015,Oakland,,68.3549,-0.1011,False,-28.409187832410357
2015,Ohio,,67.1676,-4.7515,False,-29.720257041668248
2015,Oklahoma,,68.5545,21.4984,False,-7.371071160829569
2015,Old Dominion,,61.0931,11.4379,False,-17.47830706652296
2015,Oral Roberts,,66.0124,-3.8999,False,-25.883144
2015,Oregon,,67.7588,11.5713,False,-15.060231709811703
2015,Oregon St.,,61.5488,3.9545,False,-23.42266221587286
2015,Pacific,,63.6928,-5.3061,False,-27.289344000000003
2015,Penn,,64.1956,-10.0092,False,-31.992444000000003
2015,Pepperdine,,64.192,5.0799,False,-16.903344000000004
2015,Portland,,65.6164,3.7926,False,-18.190644000000002
2015,Portland St.,,66.829,-7.6331,False,-31.649530413397997
2015,Prairie View A&M,,69.3159,-10.993,False,-42.003940430661125
2015,Presbyterian,,63.1519,-17.5083,False,-39.491544000000005
2015,Princeton,,65.1861,0.9391,False,-21.044144000000003
2015,Providence,,66.3513,15.6833,False,-6.989579231104148
2015,Purdue,,65.6873,13.3492,False,-8.634044000000003
2015,Quinnipiac,,68.6049,0.5566,False,-28.454623263797135
2015,Rhode Island,,66.2362,10.7056,False,-11.643555678493676
2015,Rice,,64.6555,-2.418,False,-24.401244000000002
2015,Richmond,,63.1292,11.2117,False,-10.827945248641338
2015,Robert Morris,,66.5144,-0.854,False,-23.98560478654088
2015,Sacred Heart,,71.0959,-6.852,False,-42.869264702134984
2015,Saint Francis,,64.4557,-3.9399,False,-25.923144000000004
2015,Saint Louis,,64.4124,-9.092,False,-31.075244000000005
2015,Saint Peter's,,62.1883,-1.2333,False,-26.450665898140294
2015,Samford,,66.8476,-9.5658,False,-33.63454368949319
2015,San Diego St.,,62.0903,15.3954,False,-10.152943285376866
2015,San Francisco,,66.4113,3.4047,False,-19.43693173463698
2015,San Jose St.,,65.1615,-22.5968,False,-44.580044
2015,Santa Clara,,62.1896,-1.6679,False,-26.88087538177899
2015,Seattle,,62.2003,-7.0708,False,-32.2476380548052
2015,Siena,,66.5743,-7.4596,False,-30.75967603590115
2015,SIU Edwardsville,,67.0238,-6.8928,False,-31.45711354153458
2015,South Alabama,,69.3493,-10.7772,False,-41.8820793242944
2015,South Carolina St.,,65.6133,-19.2143,False,-41.19754400000001
2015,Southeastern Louisiana,,67.9072,-10.3588,False,-37.407712901882924
2015,Southeast Missouri St.,,67.0192,-5.0585,False,-29.609875849597074
2015,Southern,,65.3381,-8.4897,False,-30.472944000000002
2015,Southern Illinois,,63.1033,-5.1894,False,-27.316517843839577
2015,South Florida,,65.036,-8.0866,False,-30.069844000000003
2015,Stephen F. Austin,,66.804,14.7522,False,-9.193916870259345
2015,Stetson,,66.8061,-17.9989,False,-41.95092320788299
2015,St. John's,,67.0779,12.9603,False,-11.75617204888669
2015,Stony Brook,,64.8095,2.0384,False,-19.944844000000003
2015,Syracuse,,67.2302,11.3158,False,-13.829022153687507
2015,TCU,,65.1182,11.581,False,-10.402244000000003
2015,Temple,,65.9699,9.5775,False,-12.405744000000002
2015,Tennessee,,61.3812,6.7487,False,-21.194501094452974
2015,Tennessee Martin,,63.223,-1.9495,False,-23.932744000000003
2015,Tennessee St.,,64.3196,-18.56,False,-40.543244
2015,Tennessee Tech,,67.1999,-6.7356,False,-31.795202139403436
2015,Texas St.,,64.0155,-5.1709,False,-27.154144000000002
2015,Texas Tech,,63.2816,0.9155,False,-21.067744
2015,Towson,,62.6624,-7.7296,False,-31.345778354376392
2015,Tulane,,65.0161,-3.4728,False,-25.456044000000002
2015,Tulsa,,64.5294,9.3515,False,-12.631744000000003
2015,UAB,,67.2341,3.357,False,-21.798791066417145
2015,UC Davis,,64.3577,5.4152,False,-16.568044000000004
2015,UCF,,67.0146,-8.1712,False,-32.70963815765956
2015,UC Riverside,,66.6092,-4.2159,False,-27.614133742122764
2015,UC San Diego,,64.9477,-9.6391,False,-31.622344000000002
2015,UC Santa Barbara,,64.2205,5.8478,False,-16.135444000000003
2015,UMBC,,65.3596,-20.5435,False,-42.52674400000001
2015,UMKC,,66.886,-7.649,False,-31.82574529175419
2015,UNC Asheville,,68.5545,-6.1075,False,-34.97697116082957
2015,UNC Greensboro,,66.9565,-7.7888,False,-32.16382948340529
2015,UNLV,,66.3928,6.7345,False,-16.055099712714348
2015,USC,,70.1345,0.462,False,-32.851287087193995
2015,USC Upstate,,63.7341,1.0283,False,-20.954944
2015,Utah,,61.9796,24.9089,False,-1.0133126401430879
2015,Utah Valley,,62.4993,-15.117,False,-39.284019291705846
2015,UT Arlington,,70.6999,-2.6572,False,-37.560698178818335
2015,UT Rio Grande Valley,,64.4593,-17.7752,False,-39.758444000000004
2015,UTSA,,66.7108,-2.749,False,-26.432987981438362
2015,Vanderbilt,,64.5869,13.2889,False,-8.694344000000003
2015,VCU,,69.15,14.88,False,-15.66433975839288
2015,Villanova,,65.1157,29.7772,True,7.793955999999998
2015,Virginia,,59.535,28.4372,False,-5.741209791556788
2015,Virginia Tech,,64.5824,-1.5149,False,-23.498144000000003
2015,VMI,,78.4353,-9.7791,False,
2015,Wagner,,69.0376,-10.9732,False,-41.20141006844136
2015,Wake Forest,,69.2445,2.9381,False,-27.87202495145707
2015,Washington St.,,68.4056,-2.141,False,-30.59168369789561
2015,Western Carolina,,68.078,-5.2994,False,-32.82869502860637
2015,Western Illinois,,67.4189,-15.7559,False,-41.43144877729824
2015,Western Mich.,,65.9377,2.1323,False,-19.850944000000002
2015,Wichita St.,,62.8118,20.5568,False,-2.554806704854503
2015,Winthrop,,67.0471,-0.5079,False,-25.13774576373984
2015,Wisconsin,Runner-Up,59.748,33.1892,False,-0.2698405723589161
2015,Wright St.,,64.4498,-7.4428,False,-29.426044000000005
2015,Wyoming,,61.9229,5.0546,False,-21.059106699901392
2015,Xavier,,67.0743,16.8187,False,-7.887646898674706
2015,Yale,,63.7418,7.4746,False,-14.508644000000004
2015,Youngstown St.,,68.4859,-8.8766,False,-37.55313079845703
2015,SMU,,63.8661,17.4835,False,-4.499744000000003
2015,NC State,,65.4351,14.8458,False,-7.137444000000002
2015,New Mexico St.,,64.8669,7.8783,False,-14.104944000000003
2015,La Salle,,65.7651,5.1041,False,-16.879144000000004
2015,Nevada,,64.7793,-9.1525,False,-31.135744000000003
2015,South Carolina,,65.0059,9.7989,False,-12.184344000000003
2015,Kansas,,67.9753,21.4308,False,-5.809646993392679
2015,Maryland,,65.08,14.8375,False,-7.145744000000002
2015,Baylor,,63.1459,22.036,True,0.05275599999999869
2015,Mississippi,,66.9882,13.8334,False,-10.630787056105133
2015,Texas,,63.8901,16.2917,False,-5.691544000000004
2016,Clemson,,65.7018,12.79,False,-12.047748421269624
2016,North Carolina,Runner-Up,72.4181,26.0169,False,-0.05898231631034179
2016,South Carolina,,72.0636,12.2006,False,-12.489935224486361
2016,Houston,,68.8923,13.0795,False,-8.898763999999993
2016,Kansas,,71.4789,27.5061,True,5.100508201718085
2016,Kentucky,,68.8307,24.4772,True,2.4989360000000076
2016,Louisville,,67.577,22.1582,False,-0.6817447004183563
2016,Purdue,,69.0587,23.4356,True,1.4573360000000086
2016,Oregon,,69.3444,21.3729,False,-0.6053639999999909
2016,SMU,,66.7733,21.7484,False,-1.9477919542836268
2016,Saint Mary's,,62.4505,17.9499,False,-10.351723867943978
2016,BYU,,74.6892,13.533,False,
2016,Creighton,,71.3626,12.8456,False,-9.132663999999993
2016,Evansville,,70.1877,9.7823,False,-12.195963999999993
2016,Mississippi,,70.3203,8.5736,False,-13.404663999999991
2016,James Madison,,69.7957,8.4061,False,-13.572163999999992
2016,Boise St.,,70.6486,7.7125,False,-14.265763999999992
2016,Alabama,,66.8636,6.4993,False,-17.100687988843745
2016,Albany,,68.4725,6.0464,False,-15.931863999999992
2016,Columbia,,67.0211,5.2405,False,-18.19169037470441
2016,Davidson,,71.4659,5.7948,False,-16.559989225097993
2016,Arkansas,,72.4513,9.4195,False,-16.786124272441704
2016,Connecticut,,68.1452,18.2481,False,-3.9864948315042668
2016,DePaul,,68.4422,-3.8449,False,-25.82316399999999
2016,UNLV,,76.3397,4.0574,False,
2016,Eastern Mich.,,72.0742,0.6804,False,-24.05155886108255
2016,Florida,,70.3202,14.1599,False,-7.818363999999992
2016,Florida A&M,,73.5324,-21.2735,False,
2016,Georgetown,,70.2675,9.6243,False,-12.353963999999992
2016,Akron,,68.7356,8.857,False,-13.121263999999993
2016,Auburn,,72.7432,-3.7996,False,-31.145937434933707
2016,Bucknell,,73.4052,0.7897,False,
2016,Middle Tennessee,,68.6699,4.0502,False,-17.928063999999992
2016,Coastal Carolina,,68.3869,0.3033,False,-21.674963999999992
2016,Charleston,,66.2343,3.7572,False,-20.513232678227116
2016,Ohio,,70.9095,3.7426,False,-18.235663999999993
2016,Georgia Tech,,68.2936,11.307,False,-10.769492190626325
2016,Gonzaga,,68.4306,19.0279,False,-2.9503639999999933
2016,Grand Canyon,,70.7822,3.9633,False,-18.014963999999992
2016,Wake Forest,,73.0133,3.281,False,-25.120858590086478
2016,Illinois St.,,68.5153,3.9606,False,-18.017663999999993
2016,Illinois,,71.1781,2.7924,False,-19.18586399999999
2016,Ball St.,,68.0625,1.9382,False,-20.384501896198383
2016,High Point,,67.737,1.7286,False,-20.94088363208634
2016,Iowa St.,,72.3744,19.2429,False,-6.662207512607356
2016,Central Michigan,,68.0302,1.5592,False,-20.797913724367916
2016,East Tennessee St.,,70.9704,0.8078,False,-21.170463999999992
2016,Duquesne,,73.846,0.5472,False,
2016,Kansas St.,,69.1557,12.0185,False,-9.959763999999993
2016,Elon,,72.3017,-0.0035,False,-25.624503891801712
2016,Furman,,66.1344,-0.5241,False,-24.90096430776693
2016,Harvard,,67.0879,-0.6951,False,-24.056122878675794
2016,Kent St.,,69.0776,-1.1383,False,-23.116563999999993
2016,Florida Gulf Coast,,69.7852,-1.1374,False,-23.11566399999999
2016,Detroit Mercy,,74.5802,-1.8511,False,
2016,Loyola MD,,69.6026,-11.0733,False,-33.05156399999999
2016,Marquette,,72.7306,5.8939,False,-21.4031980178477
2016,UCF,,69.2804,-1.899,False,-23.877263999999993
2016,Michigan,,67.3543,14.1009,False,-8.976305199902992
2016,Mississippi Valley St.,,73.3667,-20.2739,False,
2016,Georgia St.,,67.2775,-1.9047,False,-25.063726512702353
2016,Montana,,67.0366,1.9813,False,-21.434376958709745
2016,Loyola Chicago,,67.5484,-1.9993,False,-24.869714616382705
2016,Mercer,,66.0529,-2.1951,False,-26.658792914448558
2016,Tennessee Tech,,70.7348,-2.5561,False,-24.534363999999993
2016,Nevada,,73.8314,1.3782,False,
2016,Denver,,62.4963,-3.1086,False,-31.36142938713394
2016,Wofford,,67.2914,-2.8575,False,-26.001717707391016
2016,Charlotte,,72.5664,-2.938,False,-29.593422439631933
2016,Eastern Kentucky,,73.1073,-2.8395,False,-31.608700273108887
2016,North Dakota St.,,65.9153,1.1276,False,-23.482689433214084
2016,Northwestern,,66.2147,10.881,False,-13.410314159097801
2016,Ohio St.,,69.6603,9.4251,False,-12.553163999999992
2016,Eastern Washington,,70.1848,-3.0597,False,-25.03796399999999
2016,Pepperdine,,70.0225,3.0684,False,-18.909863999999992
2016,San Francisco,,73.1928,-3.1874,False,
2016,Portland,,73.0363,-3.1886,False,-31.680340065719612
2016,Providence,,70.4498,11.4936,False,-10.484663999999992
2016,Georgia Southern,,70.5057,-3.5252,False,-25.503463999999994
2016,Cal Poly,,68.8539,-4.1893,False,-26.16756399999999
2016,Richmond,,70.2391,7.5189,False,-14.459363999999992
2016,Loyola Marymount,,70.6848,-4.97,False,-26.94826399999999
2016,Tennessee Martin,,68.6208,-4.9969,False,-26.975163999999992
2016,Canisius,,71.0127,-5.2304,False,-27.20866399999999
2016,Austin Peay,,71.9028,-5.4323,False,-29.494446473103316
2016,Samford,,70.6781,-5.6888,False,-27.667063999999993
2016,Missouri St.,,70.7667,-6.0265,False,-28.004763999999994
2016,Sam Houston St.,,68.783,-3.6168,False,-25.595063999999994
2016,Army,,74.9313,-5.9689,False,
2016,Gardner Webb,,71.2709,-5.9867,False,-27.96496399999999
2016,Siena,,72.3957,5.316,False,-20.672345574824185
2016,UC Riverside,,67.8704,-6.0477,False,-28.57506171636451
2016,Norfolk St.,,69.0668,-6.0004,False,-27.97866399999999
2016,South Dakota,,73.0689,-5.7662,False,-34.38533728770399
2016,Bowling Green,,69.2986,-6.1339,False,-28.112163999999993
2016,UC Davis,,68.8544,-6.4341,False,-28.412363999999993
2016,Boston University,,69.5931,-6.5972,False,-28.575463999999993
2016,Stetson,,73.3549,-10.6756,False,
2016,Stony Brook,,68.1847,8.1035,False,-14.089012255259796
2016,Texas A&M Corpus Chris,,69.1863,-0.2198,False,-22.19806399999999
2016,Saint Louis,,70.7733,-6.6248,False,-28.603063999999993
2016,UC Irvine,,68.4598,7.3005,False,-14.677763999999993
2016,Toledo,,70.1936,4.4956,False,-17.482663999999993
2016,Dayton,,70.1749,13.1032,False,-8.875063999999993
2016,Penn,,69.5836,-6.6549,False,-28.633163999999994
2016,Green Bay,,77.5936,3.2276,False,
2016,Pittsburgh,,67.7787,14.9431,False,-7.681957216152304
2016,Santa Clara,,68.2594,-6.7574,False,-28.870328243982293
2016,Manhattan,,69.3271,-6.7573,False,-28.735563999999993
2016,Air Force,,69.1407,-8.3975,False,-30.375763999999993
2016,Appalachian St.,,71.1533,-8.5141,False,-30.49236399999999
2016,Cornell,,74.1441,-10.0102,False,
2016,Alabama St.,,71.5775,-11.8635,False,-34.654409776430995
2016,George Washington,,67.8272,10.83,False,-11.743386204814156
2016,Abilene Christian,,69.022,-14.0038,False,-35.982063999999994
2016,Arkansas Pine Bluff,,65.7404,-21.6802,False,-46.476824688534535
2016,Miami (FL),,67.2424,21.0734,False,-2.123021409567688
2016,South Dakota St.,,69.4616,8.5435,False,-13.434763999999992
2016,Yale,,67.5192,12.6397,False,-10.2618237613533
2016,Chattanooga,,67.9697,6.6544,False,-15.767169315830952
2016,Texas A&M,,68.5003,20.3138,False,-1.6644639999999917
2016,Virginia,,62.5386,26.4475,False,-1.7602637421936542
2016,UNC Asheville,,71.5436,4.2692,False,-18.389232297128217
2016,Seton Hall,,71.1649,16.2751,False,-5.703163999999994
2016,Saint Joseph's,,71.3939,14.4658,False,-7.607621127463778
2016,California,,69.8214,17.8435,False,-4.1347639999999934
2016,Notre Dame,,66.4303,15.095,False,-8.966617869520396
2016,Cincinnati,,68.3183,16.9038,False,-5.146377263202574
2016,Oregon St.,,68.5709,10.6479,False,-11.330363999999992
2016,Alabama A&M,,67.844,-14.3036,False,-36.8590877926393
2016,Alcorn St.,,68.7784,-14.6874,False,-36.66566399999999
2016,American,,62.9051,-14.8242,False,-42.64150135754563
2016,Arizona St.,,69.6519,7.0026,False,-14.975663999999991
2016,Arkansas St.,,73.9566,-7.0477,False,
2016,Baylor,,68.4619,18.1837,False,-3.7945639999999905
2016,Belmont,,72.9065,2.5781,False,-25.406395911929042
2016,Bethune Cookman,,68.9316,-12.4752,False,-34.45346399999999
2016,Binghamton,,67.6862,-14.7735,False,-37.497105021281754
2016,Bradley,,68.6862,-15.7872,False,-37.765463999999994
2016,Brown,,72.655,-8.7505,False,-35.75216151533181
2016,Bryant,,69.3529,-20.084,False,-42.06226399999999
2016,Buffalo,,73.6697,2.3556,False,
2016,Butler,,69.5815,16.2211,False,-5.757163999999992
2016,Cal St. Bakersfield,,69.6128,6.6606,False,-15.317663999999994
2016,Cal St. Fullerton,,69.9055,-9.0547,False,-31.032963999999993
2016,Cal St. Northridge,,74.2159,-6.9025,False,
2016,Campbell,,69.3867,-11.1456,False,-33.12386399999999
2016,Central Arkansas,,72.5384,-15.3739,False,-41.91990151277417
2016,Central Connecticut,,68.5833,-24.559,False,-46.53726399999999
2016,Charleston Southern,,70.0586,-11.8588,False,-33.83706399999999
2016,Chicago St.,,70.6129,-21.6232,False,-43.60146399999999
2016,Cleveland St.,,65.81,-11.3653,False,-36.08777412381009
2016,Colgate,,67.0327,-8.1377,False,-31.55753194725034
2016,Colorado,,70.3435,11.2254,False,-10.752863999999992
2016,Colorado St.,,71.5392,1.727,False,-20.914237580050553
2016,Coppin St.,,73.166,-15.632,False,-44.630593430485675
2016,Dartmouth,,69.5053,-4.7247,False,-26.702963999999994
2016,Delaware,,68.5749,-10.4094,False,-32.387663999999994
2016,Delaware St.,,68.7083,-22.5985,False,-44.576764
2016,Drake,,67.6526,-8.9653,False,-31.72470184563147
2016,Drexel,,66.2971,-7.3074,False,-31.51092670890681
2016,Duke,,69.3559,21.1855,False,-0.7927639999999911
2016,East Carolina,,69.8015,-2.6579,False,-24.636163999999994
2016,Eastern Illinois,,69.8526,-8.5414,False,-30.51966399999999
2016,Fairfield,,73.5544,-1.7721,False,
2016,Fairleigh Dickinson,,72.8977,-8.4175,False,-36.367606477773776
2016,FIU,,67.5022,-4.5516,False,-27.47123524986357
2016,Florida Atlantic,,68.6322,-11.8106,False,-33.78886399999999
2016,Florida St.,,72.8542,12.4259,False,-15.354213252119797
2016,Fordham,,68.3571,1.3614,False,-20.64744045413205
2016,Fresno St.,,70.5573,6.6027,False,-15.375563999999994
2016,George Mason,,69.4768,-4.293,False,-26.27126399999999
2016,Georgia,,68.8838,9.375,False,-12.603263999999992
2016,Grambling St.,,67.6709,-21.1141,False,-43.854005360941
2016,Hampton,,73.6536,-8.169,False,
2016,Hawaii,,71.7051,11.3124,False,-11.977156571682734
2016,Hofstra,,72.0415,7.3926,False,-17.211570850073656
2016,Holy Cross,,66.5229,-11.2226,False,-35.185563526223234
2016,Houston Christian,,71.0615,-10.1734,False,-32.151664
2016,Howard,,73.0831,-14.7134,False,-43.38802932918186
2016,Idaho,,67.2269,-3.3382,False,-26.551134825562357
2016,Idaho St.,,70.9708,-9.5675,False,-31.54576399999999
2016,Illinois Chicago,,74.0408,-17.0424,False,
2016,Incarnate Word,,69.4137,-7.572,False,-29.55026399999999
2016,Indiana St.,,72.098,-1.5469,False,-26.371866648911613
2016,Iona,,72.5686,7.4834,False,-19.180619798170767
2016,Iowa,,70.0837,19.2613,False,-2.7169639999999937
2016,IU Indy,,70.0443,-6.1826,False,-28.160863999999993
2016,Jackson St.,,69.4756,-7.1013,False,-29.07956399999999
2016,Jacksonville,,71.4354,-9.4443,False,-31.679898572627934
2016,Jacksonville St.,,66.9049,-11.9587,False,-35.51468772558054
2016,Kennesaw St.,,70.3807,-8.485,False,-30.46326399999999
2016,Lafayette,,72.4095,-15.5441,False,-41.58637446020403
2016,Lamar,,73.0656,-15.1221,False,-43.72834124989578
2016,La Salle,,67.2405,-9.9963,False,-33.194745634754135
2016,Lehigh,,68.7176,-1.8078,False,-23.786063999999993
2016,Liberty,,64.8509,-10.9386,False,-36.68288169029285
2016,Lipscomb,,74.9571,-9.6557,False,
2016,Little Rock,,64.9233,11.7939,False,-13.873248056872612
2016,LIU,,74.4474,-10.181,False,
2016,Long Beach St.,,71.6096,5.2572,False,-17.659153053292915
2016,Longwood,,71.1079,-11.4401,False,-33.41836399999999
2016,Louisiana,,71.8712,4.7185,False,-19.220157141363874
2016,Louisiana Monroe,,68.3873,2.8046,False,-19.17366399999999
2016,Louisiana Tech,,73.209,1.6959,False,
2016,LSU,,73.422,7.8897,False,
2016,Maine,,77.9209,-17.9328,False,
2016,Marist,,70.4513,-12.0434,False,-34.021663999999994
2016,Marshall,,78.6308,1.7801,False,
2016,Maryland Eastern Shore,,68.789,-14.7175,False,-36.69576399999999
2016,Massachusetts,,73.1689,-1.0982,False,
2016,McNeese,,71.5377,-16.0489,False,-38.684275744683205
2016,Memphis,,74.4136,10.617,False,
2016,Miami (OH),,65.918,-7.3943,False,-32.00171290268598
2016,Milwaukee,,68.9239,4.6078,False,-17.37046399999999
2016,Minnesota,,70.0557,-3.3342,False,-25.31246399999999
2016,Mississippi St.,,71.0002,8.409,False,-13.569263999999992
2016,Missouri,,69.4889,-0.4488,False,-22.42706399999999
2016,Monmouth,,73.7138,9.3575,False,
2016,Montana St.,,69.9021,-6.4842,False,-28.462463999999994
2016,Morehead St.,,66.8727,2.2753,False,-21.314993015582367
2016,Morgan St.,,70.671,-10.9644,False,-32.94266399999999
2016,Mount St. Mary's,,70.7031,-7.1805,False,-29.15876399999999
2016,Murray St.,,65.8512,-0.0586,False,-24.737180398714596
2016,Navy,,67.5233,-3.4061,False,-26.303255696477283
2016,NC State,,69.5008,9.0383,False,-12.939963999999993
2016,Nebraska,,68.8875,8.8928,False,-13.085463999999993
2016,Nebraska Omaha,,78.0945,1.1948,False,
2016,New Hampshire,,69.1167,-6.891,False,-28.869263999999994
2016,New Mexico,,72.3805,4.3109,False,-21.61804564310138
2016,New Mexico St.,,67.809,5.9341,False,-16.658676151336927
2016,New Orleans,,73.7648,-14.1432,False,
2016,Niagara,,68.3404,-12.1142,False,-34.140832328139204
2016,Nicholls St.,,70.6673,-16.2123,False,-38.190563999999995
2016,NJIT,,70.6165,-4.3602,False,-26.33846399999999
2016,North Carolina A&T,,69.8748,-18.0087,False,-39.98696399999999
2016,North Carolina Central,,67.0948,-15.2491,False,-38.60277174510397
2016,North Dakota,,73.5801,-2.1547,False,
2016,Northeastern,,69.1695,2.7021,False,-19.27616399999999
2016,Northern Arizona,,72.7397,-20.1668,False,-47.49945981907648
2016,Northern Colorado,,69.7435,-13.5377,False,-35.51596399999999
2016,Northern Illinois,,69.0456,0.2548,False,-21.723463999999993
2016,Northern Iowa,,63.9207,9.7818,False,-16.953499726308134
2016,Northern Kentucky,,69.1574,-8.0413,False,-30.019563999999992
2016,North Florida,,70.7004,-1.4149,False,-23.39316399999999
2016,North Texas,,71.4203,-9.0534,False,-31.229989429929635
2016,Northwestern St.,,74.4208,-16.688,False,
2016,Oakland,,74.1203,8.4184,False,
2016,Oklahoma,Final Four,71.9883,22.138,False,-2.258271089043923
2016,Oklahoma St.,,66.2563,5.9147,False,-18.332294281331475
2016,Old Dominion,,63.2605,6.9889,False,-20.449764709513126
2016,Oral Roberts,,70.2609,-2.1778,False,-24.156063999999994
2016,Pacific,,69.0348,-5.3671,False,-27.345363999999993
2016,Penn St.,,67.4847,1.221,False,-21.717279429212386
2016,Portland St.,,72.806,-7.7006,False,-35.29235294231464
2016,Prairie View A&M,,69.4361,-18.2857,False,-40.26396399999999
2016,Presbyterian,,68.9077,-14.8097,False,-36.78796399999999
2016,Princeton,,70.3104,10.6757,False,-11.302563999999991
2016,Purdue Fort Wayne,,70.8977,2.5827,False,-19.395563999999993
2016,Quinnipiac,,70.5218,-9.8088,False,-31.787063999999994
2016,Radford,,69.0559,-4.8295,False,-26.80776399999999
2016,Rhode Island,,66.5362,8.6395,False,-15.309293949918152
2016,Rice,,70.9263,-9.9003,False,-31.87856399999999
2016,Rider,,66.5174,-3.5702,False,-27.539023125447162
2016,Robert Morris,,69.2272,-11.1295,False,-33.10776399999999
2016,Rutgers,,72.9048,-10.703,False,-38.68085249851268
2016,Sacramento St.,,69.4075,-9.2708,False,-31.24906399999999
2016,Sacred Heart,,72.8768,-9.4976,False,-37.366031571654965
2016,Saint Francis,,68.2457,-10.1799,False,-32.30742397295822
2016,Saint Peter's,,66.2663,-3.6976,False,-27.93394046456072
2016,San Diego,,67.0975,-10.4826,False,-33.83339521457588
2016,San Diego St.,,66.5494,13.4631,False,-10.471630911780746
2016,San Jose St.,,70.7167,-7.6011,False,-29.57936399999999
2016,Seattle,,67.6053,-10.2789,False,-33.08869439895713
