player_id,espn_athlete_id,player_name,position,jersey,team_id,team_name,conference,gp,mpg,pts,reb,ast,stl,blk,tov,pf,fg_pct,fg3_pct,ft_pct,fga_pg,fg3a_pg,ftm_pg,fta_pg,oreb_pg,dreb_pg,efg_pct,ts_pct,ast_to,usg_pct,tov_pct,orb_pct,drb_pct,fta_rate,fg3_rate,blk_pct,stl_pct,ast_usg,on_court_secs_pg,on_court_pts_pg,on_court_def_pg,on_court_net_pg,on_court_ortg,on_court_drtg,on_court_net,on_court_efg_pct,on_court_tov_pct,on_court_orb_pct,on_court_ftr,on_court_opp_efg_pct,on_court_opp_tov_pct,on_court_drb_pct,on_court_opp_ftr,on_court_efg_margin,on_court_tov_edge,on_court_reb_edge,on_court_ftr_margin,on_court_ffi,o_mpir,d_mpir,mpir,bpr,obpr,dbpr,box_bpr,box_obpr,box_dbpr,preseason_obpr,preseason_dbpr,prior_mean_obpr,prior_mean_dbpr,prior_sd_obpr,prior_sd_dbpr,off_poss,def_poss,adj_team_off_eff_on,adj_team_def_eff_on,on_court_off_poss,on_court_def_poss,on_court_raw_oe,on_court_raw_de,on_court_adj_o,on_court_adj_d,on_court_adj_em,off_efg_impact,def_efg_impact,off_tov_impact,def_tov_impact,off_orb_impact,def_reb_impact,off_ftr_impact,def_ftr_impact,efg_impact_margin,tov_impact_margin,reb_impact_margin,ftr_impact_margin,four_factor_impact_index,baseline_obpr,baseline_dbpr,obpr_source,dbpr_source,bpr_source,bpr_model_version,bpr_last_updated,updated_at,mv_bpr,mv_minutes_share,mv_marginal_em,mv_marginal_wins,mv_value_low,mv_value_high,mv_pipeline_version,mv_constants_hash,mv_computed_at,proj_recruitment_type,projected_obpr,projected_dbpr,projected_bpr,projected_minutes_share,projection_uncertainty,proj_n_prior_seasons,proj_prior_rapm_used,proj_recruiting_prior_used,proj_classification_reason,projection_version,proj_computed_at,proj_role_bucket,proj_minutes_share_p2,proj_mpg_p2,proj_rotation_rank,proj_minutes_overridden
8143,5241333,Eoin Dillon,F,5,23,Belmont,MVC,32,16.38,7.59,2.5,1.5,0.41,0.25,0.91,1.5,0.485,0.4464,0.9118,5.22,3.5,0.97,1.06,0.84,1.66,0.6347,0.6677,1.66,,,,,,,,,,977.84,35.97,31.25,4.72,88.28,76.7,11.58,59.57,14.4,29.91,34.9,50.42,15.55,71.04,41.81,9.15,1.15,0.95,-6.91,63.41,14.87,3.44,18.31,3.2669,3.5997,-0.3328,1.6627,2.1082,-0.4455,,,2.1082,-0.4455,2.3506,2.2511,729.19,730.53,124.15,113.81,906.92,872.44,126.91,114.62,124.15,113.81,10.34,0.917,-0.3575,0.2952,0.2354,-0.2204,-0.4367,0.7758,-0.1091,0.5595,0.5306,-0.6571,0.6667,59.12,4.2672,-0.678,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:16.556241+00:00,3.2668999999999997,0.4095,1.1053809584999996,1.1131186252094996,214736.41672262113,290525.74027178145,6.2,270fe4a012b4,2026-07-17 23:18:55.467261+00:00,,,,,,,,,,,,,,,,,
8144,5240585,Graydon Lemke,F,7,23,Belmont,MVC,13,1.77,0.85,0.38,0.08,0.0,0.08,0.08,0.23,0.3333,0.3333,,0.92,0.69,0.0,0.0,0.0,0.38,0.4583,0.4583,1.0,,,,,,,,,,103.92,2.85,4.31,-1.46,65.73,99.48,-33.75,38.71,13.4,26.09,9.68,53.7,5.29,75.0,74.07,-14.99,-8.11,1.09,-64.39,28.51,,,,,,,,,,,,0.0,0.0,4.0,3.0,30.76,33.16,105.13,112.83,30.32,32.04,79.16,134.21,105.13,112.83,-7.7,-0.1346,0.0405,0.0736,-0.1348,-0.0634,0.3944,-0.6119,-0.4753,-0.0941,-0.0612,0.331,-1.0872,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:16.557760+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,4683784,Isaiah West,G,4,23,Belmont,MVC,32,16.88,2.88,2.56,1.75,0.88,0.16,1.28,1.53,0.4125,0.2759,0.6923,2.5,0.91,0.56,0.81,0.34,2.22,0.4625,0.5031,1.37,,,,,,,,,,1045.16,32.44,31.72,0.72,74.49,72.84,1.65,58.72,16.76,25.58,45.75,49.51,17.16,70.47,23.47,9.21,0.4,-3.95,22.28,64.96,2.02,6.92,8.94,1.9234,-0.3947,2.3181,-0.8114,-0.7278,-0.0836,0.4712,0.7543,0.4712,0.7543,2.0002,1.9339,750.19,780.64,116.55,108.25,885.28,939.48,117.25,108.04,116.55,108.25,8.3,0.4503,0.1898,-0.4748,0.2582,-1.4092,0.0937,1.4553,1.288,0.6401,-0.2166,-1.3155,2.7433,52.92,-3.4087,3.7539,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:13.937668+00:00,1.9233999999999998,0.422,0.64693655,0.65146510585,125676.88589679543,170033.43386037025,6.2,270fe4a012b4,2026-07-17 23:18:55.497623+00:00,transfer,0.7232,0.2312,0.9544,0.3051,0.6745,1,True,False,different_team_prior,1.1,2026-04-16 21:45:50.505511+00:00,G,0.300084,12.0034,7,False
8142,5241334,Jabez Jenkins,G,10,23,Belmont,MVC,32,24.19,9.0,4.5,1.28,1.19,0.41,1.84,2.59,0.4878,0.2807,0.7273,6.41,1.78,2.25,3.09,1.28,3.22,0.5268,0.5793,0.69,,,,,,,,,,1480.03,49.97,43.16,6.81,81.03,69.98,11.05,60.38,17.4,30.69,36.11,47.0,15.81,70.27,23.38,13.38,-1.59,0.96,12.73,66.97,9.9,9.59,19.49,4.8814,2.3372,2.5442,1.0117,0.4887,0.523,,,0.4887,0.523,2.3506,2.2511,1141.54,1157.08,120.3,104.02,1321.84,1346.64,120.97,102.55,120.3,104.02,16.27,1.4713,0.5453,-0.4477,-0.0783,0.4626,0.2807,1.2291,1.9755,2.0166,-0.526,0.7433,3.2046,75.33,4.0373,3.1172,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:16.554706+00:00,4.8814,0.60475,2.2233863555,2.2389500599885,431925.3152487139,584369.5441600246,6.2,270fe4a012b4,2026-07-17 23:18:55.418607+00:00,,,,,,,,,,,,,,,,,
8145,5255092,Jack Smiley,G,2,23,Belmont,MVC,31,17.26,8.52,1.94,2.61,0.48,0.03,1.19,1.42,0.4798,0.4356,0.8108,6.39,3.26,0.97,1.19,0.29,1.65,0.5909,0.616,2.19,,,,,,,,,,1020.77,37.71,32.16,5.55,88.66,75.62,13.04,63.16,15.93,28.14,28.0,48.9,14.09,70.44,41.87,14.26,-1.84,-1.42,-13.87,63.09,15.58,4.05,19.63,3.4476,3.8838,-0.4362,1.1935,1.8405,-0.647,,,1.8405,-0.647,2.3506,2.2511,772.22,753.92,124.75,114.52,923.48,859.76,126.59,115.96,124.75,114.52,10.23,1.5645,0.2655,-0.0288,-0.2079,0.233,-0.0283,-1.4936,-0.4058,1.83,-0.2367,0.2047,-1.8994,67.92,5.2493,-0.5133,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:16.559312+00:00,3.4476,0.43150000000000005,1.224809298,1.2333829630859998,237937.11823838073,321914.9246754562,6.2,270fe4a012b4,2026-07-17 23:18:55.460322+00:00,,,,,,,,,,,,,,,,,
1462,5107972,Jake Dykstra,G,23,23,Belmont,MVC,15,2.87,0.6,0.4,0.13,0.07,0.0,0.07,0.2,0.2308,0.25,,0.87,0.8,0.0,0.0,0.07,0.33,0.3462,0.3462,2.0,,,,,,,,,,165.2,5.93,7.13,-1.2,86.2,103.63,-17.43,53.91,13.34,31.71,26.56,62.1,10.52,75.0,53.23,-8.19,-2.82,6.71,-26.67,45.53,,,,,,,,,,,,0.0,0.0,4.0,3.0,51.94,59.77,113.28,117.76,67.6,72.76,130.18,137.44,113.28,117.76,-4.47,-0.0672,-0.1569,0.1112,-0.1499,0.0194,0.4081,-0.484,-0.5631,-0.2241,-0.0387,0.4275,-1.0471,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:11.411998+00:00,,,,,,,,,,returner,0.0,0.0,0.0,0.081,0.6,2,False,False,same_team_prior,1.1,2026-04-16 21:45:50.197991+00:00,G,0.230487,9.2195,13,False
1454,5175060,Jonathan Pierre,F,0,23,Belmont,MVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transfer,1.9301,1.0291,2.9593,0.7192,0.6,1,False,False,different_team_prior,1.1,2026-04-16 21:45:50.427529+00:00,Wing,0.568517,22.7407,2,False
1461,5107973,Keith Robbins,G,24,23,Belmont,MVC,15,2.67,1.2,0.47,0.2,0.0,0.0,0.0,0.47,0.4615,0.4444,1.0,0.87,0.6,0.13,0.13,0.2,0.27,0.6154,0.6484,,,,,,,,,,,163.07,5.33,6.53,-1.2,78.5,96.16,-17.66,50.0,10.18,27.91,23.44,54.84,7.23,67.5,54.84,-4.84,-2.95,-4.59,-31.4,43.51,,,,,,,,,,,,0.0,0.0,4.0,3.0,53.45,59.89,110.71,117.7,64.28,65.2,119.79,139.57,110.71,117.7,-6.99,-0.1774,-0.0783,0.1734,-0.1689,0.0003,0.2445,-0.4826,-0.6364,-0.2557,0.0045,0.2448,-1.119,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:11.410471+00:00,,,,,,,,,,returner,0.4,0.4,0.8,0.0764,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.945786+00:00,G,0.305951,12.2381,8,False
3462,5175371,Nic McClain,G,11,23,Belmont,MVC,15,25.33,10.4,4.27,6.27,1.47,0.07,3.27,2.07,0.4679,0.4474,0.6607,7.27,2.53,2.47,3.73,0.67,3.6,0.5459,0.5837,1.92,,,,,,,,,,1506.4,55.47,43.47,12.0,88.37,69.25,19.12,60.81,16.5,32.57,31.71,44.23,16.2,70.44,25.65,16.58,-0.3,3.01,6.06,70.47,12.86,8.3,21.16,3.6584,2.3231,1.3353,1.7863,1.3608,0.4255,1.4072,1.0391,1.4072,1.0391,2.0002,1.9339,574.75,587.1,121.74,102.98,658.44,656.56,126.36,99.31,121.74,102.98,18.76,0.7286,0.1825,-0.0908,-0.035,0.8267,0.2647,-1.1548,0.2937,0.9111,-0.1258,1.0914,-0.8611,60.8,2.9128,0.1623,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:12.912033+00:00,3.6584000000000003,0.63325,1.8163959357500001,1.82911070730025,352861.4742213216,477400.8180641409,6.2,270fe4a012b4,2026-07-17 23:18:55.431571+00:00,returner,-0.5734,-0.0374,-0.6108,0.6934,0.4176,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.347583+00:00,G,0.250144,10.0058,13,False
1458,5176310,Sam Orme,F,14,23,Belmont,MVC,29,25.62,12.69,5.03,1.79,0.93,0.69,1.1,2.79,0.5594,0.3967,0.6364,9.0,4.17,0.97,1.52,1.07,3.97,0.6513,0.6563,1.62,,,,,,,,,,1556.79,54.72,45.93,8.79,84.36,70.81,13.55,61.33,16.15,27.88,30.29,47.89,16.33,72.47,30.39,13.44,0.18,0.35,-0.1,66.66,13.58,8.64,22.22,5.3279,2.5536,2.7743,3.2131,2.5508,0.6623,1.944,0.9827,1.944,0.9827,1.9454,1.9088,1066.8,1068.35,120.73,105.52,1305.76,1282.64,121.54,103.85,120.73,105.52,15.21,1.3132,0.3359,-0.3517,0.4387,-0.0201,0.967,-1.9217,0.8552,1.6491,0.087,0.9469,-1.0665,72.19,2.0533,4.1802,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:11.405849+00:00,5.3279,0.6405000000000001,2.5532738280000005,2.571146744796,496010.7811884027,671073.409843133,6.2,270fe4a012b4,2026-07-17 23:18:55.409415+00:00,newcomer,1.5749,1.5862,3.1611,0.5558,0.8954,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.463403+00:00,Wing,0.53908,21.5632,4,False
1464,4683944,Tyler Lundblade,G,22,23,Belmont,MVC,32,34.34,15.62,2.66,1.81,0.28,0.06,0.91,1.31,0.4298,0.4064,0.9341,10.91,8.84,2.66,2.84,0.16,2.5,0.5946,0.6426,2.0,,,,,,,,,,2028.91,69.91,58.09,11.81,82.69,68.72,13.97,62.13,15.89,29.38,28.81,48.56,15.21,70.79,30.74,13.57,-0.68,0.17,-1.93,65.7,12.54,10.2,22.74,6.0302,4.9334,1.0968,3.6035,3.8004,-0.1969,2.982,0.1959,2.982,0.1959,1.9319,2.0092,1593.28,1580.56,121.74,106.41,1831.36,1763.24,122.15,105.43,121.74,106.41,15.33,2.5564,0.0746,-0.0499,0.1139,-0.3886,-0.5382,-2.1497,1.5909,2.631,0.064,-0.9268,-0.5588,79.79,7.4174,0.2275,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:11.415042+00:00,6.0302,0.8585,3.96324808,3.9909908165599997,769918.899667755,1041654.9819034331,6.2,270fe4a012b4,2026-07-17 23:18:55.390782+00:00,transfer,3.4125,-0.0226,3.3899,0.6954,0.6147,2,False,False,different_team_prior,1.1,2026-04-16 21:45:50.499194+00:00,G,0.590283,23.6113,1,False
1460,5176308,Win Miller,G,2,23,Belmont,MVC,27,8.63,2.93,0.74,0.59,0.11,0.0,0.74,0.63,0.3934,0.4054,0.8889,2.26,1.37,0.59,0.67,0.11,0.63,0.5164,0.5731,0.8,,,,,,,,,,545.96,18.19,18.33,-0.15,79.94,80.59,-0.65,50.0,16.26,30.6,34.47,51.83,14.88,68.78,47.32,-1.83,-1.38,-0.62,-12.85,51.13,5.74,-0.56,5.18,-3.2884,-1.7678,-1.5206,-1.9319,-0.6586,-1.2733,,,-0.6586,-1.2733,2.3506,2.2511,393.64,396.48,109.01,114.51,451.64,429.92,108.71,115.14,109.01,114.51,-5.5,-0.5866,0.0457,0.1046,0.1034,0.7837,0.1089,-0.4819,-1.7829,-0.5409,0.208,0.8926,-2.2648,42.41,-3.7969,-1.5431,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:11.408963+00:00,-3.2884,0.21575000000000003,-0.43212136,-0.43514620951999994,-83945.89369589345,-113573.856176797,6.2,270fe4a012b4,2026-07-17 23:18:55.597238+00:00,returner,0.4,0.4,0.8,0.1164,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.197959+00:00,G,0.300586,12.0234,9,False
9151,5316641,Alhousseny Diallo,F,13,450,Belmont Abbey,,1,6.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,330.0,6.0,12.0,-6.0,43.64,87.27,-43.63,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,8.0,7.85,107.72,110.74,8.0,7.76,75.0,154.64,107.72,110.74,-3.02,-0.0361,0.0193,0.0202,-0.0134,-0.0573,-0.2077,-0.1522,-0.1945,-0.0168,0.0068,-0.265,-0.3467,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.986918+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,5316646,Brian Carter Jr.,F,23,450,Belmont Abbey,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,354.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,1.44,1.33,107.28,107.52,1.44,1.0,0.0,0.0,107.28,107.52,-0.23,-0.0192,0.0167,0.0094,-0.0094,0.0,0.0415,0.0706,-0.017,-0.0025,0.0,0.0415,0.0536,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.995425+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,5316632,Daniel Lubamba,G,0,450,Belmont Abbey,,1,27.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,,4.0,2.0,0.0,0.0,0.0,1.0,0.5,0.5,4.0,,,,,,,,,,1590.0,38.0,69.0,-31.0,57.36,104.15,-46.79,48.33,23.45,16.67,20.0,56.41,8.14,61.9,35.9,-8.08,-15.31,-21.43,-15.9,26.25,,,,,,,,,,,,0.0,0.0,4.0,3.0,41.76,44.18,106.22,118.5,39.64,41.16,95.86,167.64,106.22,118.5,-12.28,0.0289,-0.0626,-0.056,-0.1379,-0.2179,-0.3315,-0.0104,-0.117,-0.0337,-0.1939,-0.5494,-0.1274,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.992545+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,5316636,Elijah Adegbenro,F,4,450,Belmont Abbey,,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,,,165.0,2.0,2.0,0.0,29.09,29.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,4.75,4.07,107.73,107.46,4.44,5.0,45.05,40.0,107.73,107.46,0.27,-0.0422,0.0452,0.007,-0.0252,-0.0035,0.1268,0.0603,-0.0453,0.003,-0.0182,0.1233,0.015,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.998163+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,5316634,Elijah Burnett,G,2,450,Belmont Abbey,,1,23.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,1401.0,38.0,64.0,-26.0,65.1,109.64,-44.54,56.45,20.89,16.67,22.58,63.41,7.96,59.09,29.27,-6.96,-12.93,-24.24,-6.69,29.48,,,,,,,,,,,,0.0,0.0,4.0,3.0,40.31,39.16,106.03,116.42,40.08,41.28,94.81,155.04,106.03,116.42,-10.39,0.0812,-0.1305,-0.0282,-0.1537,-0.4502,-0.2209,-0.1227,-0.1462,-0.0493,-0.1819,-0.6711,-0.2689,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.990905+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9153,5316635,Gabe Cerda,G,3,450,Belmont Abbey,,1,27.0,17.0,3.0,0.0,2.0,0.0,4.0,4.0,0.5455,0.6,0.6667,11.0,5.0,2.0,3.0,0.0,3.0,0.6818,0.6899,0.0,,,,,,,,,,1648.0,35.0,71.0,-36.0,50.97,103.4,-52.43,47.06,28.56,36.36,23.53,59.57,9.85,50.0,38.3,-12.51,-18.71,-13.64,-14.77,22.61,,,,,,,,,,,,0.0,0.0,4.0,3.0,47.77,45.08,102.93,116.06,44.52,47.92,78.62,148.16,102.93,116.06,-13.13,-0.0761,-0.0379,-0.127,-0.1405,0.3993,-0.5143,-0.0578,-0.1342,-0.114,-0.2675,-0.115,-0.192,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.989571+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,5316638,Javon Brooks,G,10,450,Belmont Abbey,,1,12.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.4,1.0,,5.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,,,,,,,,,,691.0,17.0,27.0,-10.0,59.04,93.78,-34.74,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,18.37,18.04,107.64,114.02,17.88,14.64,95.08,184.43,107.64,114.02,-6.37,0.0068,-0.0422,-0.026,-0.0785,-0.1531,0.0125,-0.1333,0.0587,-0.0354,-0.1045,-0.1406,-0.0746,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:18.006242+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,5316643,Josh Lindsay,G,20,450,Belmont Abbey,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,354.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,1.44,1.33,107.28,107.52,1.44,1.0,0.0,0.0,107.28,107.52,-0.23,-0.0192,0.0167,0.0094,-0.0094,0.0,0.0415,0.0706,-0.017,-0.0025,0.0,0.0415,0.0536,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:18.002241+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9152,5316642,Judah Ravenell,G,15,450,Belmont Abbey,,1,22.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,0.1429,0.1429,0.25,7.0,7.0,1.0,4.0,0.0,6.0,0.2143,0.2283,0.5,,,,,,,,,,1317.0,25.0,55.0,-30.0,45.56,100.23,-54.67,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,35.21,35.01,102.71,114.94,35.76,36.72,69.91,149.78,102.71,114.94,-12.23,-0.0671,0.0018,-0.0811,-0.1052,-0.0925,0.0207,-0.1967,-0.2789,-0.0653,-0.1863,-0.0718,-0.4756,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.988250+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,5316645,Lex Van Den Bergh,G,22,450,Belmont Abbey,,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,146.0,2.0,2.0,0.0,32.88,32.88,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,4.24,3.6,107.73,107.98,4.44,4.0,45.05,50.0,107.73,107.98,-0.26,-0.0422,0.0452,0.007,-0.0252,-0.0035,0.1268,0.0603,-0.0453,0.003,-0.0182,0.1233,0.015,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:18.000894+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,5316644,Liberty Fusire,F,21,450,Belmont Abbey,,1,9.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,554.0,10.0,25.0,-15.0,43.32,108.3,-64.98,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,20.21,16.32,106.26,112.29,14.44,16.2,69.25,154.32,106.26,112.29,-6.03,-0.0281,-0.0419,-0.1368,-0.0639,0.2549,-0.1588,-0.1243,-0.0253,-0.07,-0.2007,0.0961,-0.1496,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.996795+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,5316648,Matas Piktuizis,F,32,450,Belmont Abbey,,1,22.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7143,0.0,,7.0,1.0,0.0,0.0,0.0,0.0,0.7143,0.7143,,,,,,,,,,,1351.0,33.0,60.0,-27.0,58.62,106.59,-47.97,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,37.91,37.44,103.71,115.75,40.84,39.28,80.8,152.75,103.71,115.75,-12.04,0.0478,-0.0776,-0.0217,-0.136,-0.1467,0.0601,0.22,0.2505,-0.0298,-0.1577,-0.0866,0.4705,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.994050+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,5316640,Myles Smith,G,12,450,Belmont Abbey,,1,17.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.3333,,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.3333,0.2577,0.0,,,,,,,,,,1012.0,22.0,40.0,-18.0,52.17,94.86,-42.69,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,35.59,28.06,103.75,112.59,30.64,28.64,71.8,139.66,103.75,112.59,-8.84,0.0069,-0.074,-0.0861,-0.1089,0.074,0.1138,0.006,0.3928,-0.0671,-0.195,0.1878,0.3988,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:18.003567+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,5316647,Shane Potts,G,24,450,Belmont Abbey,,1,17.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.3333,0.0,0.5,3.0,2.0,1.0,2.0,0.0,4.0,0.3333,0.3866,,,,,,,,,,,1028.0,16.0,39.0,-23.0,37.35,91.05,-53.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,33.77,28.47,102.47,111.4,27.96,30.2,57.22,129.14,102.47,111.4,-8.94,-0.0624,0.0264,-0.0666,-0.1044,0.3024,0.0657,0.2503,0.2875,-0.036,-0.171,0.3681,0.5378,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:17.999526+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,5316639,Will Nathaniel,G,11,450,Belmont Abbey,,1,11.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1429,0.0,0.0,7.0,5.0,0.0,1.0,2.0,0.0,0.1429,0.1344,0.0,,,,,,,,,,659.0,11.0,29.0,-18.0,40.06,105.61,-65.55,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,23.58,18.46,102.11,109.17,24.08,25.96,45.68,111.71,102.11,109.17,-7.06,-0.0718,0.0207,-0.0803,-0.0813,0.3312,-0.074,0.0781,-0.0419,-0.0511,-0.1616,0.2572,0.0362,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:18.004897+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
10243,5188732,Andrew Jones,G,0,533,Berea,,1,18.0,14.0,1.0,1.0,0.0,1.0,1.0,3.0,0.4545,0.4444,,11.0,9.0,0.0,0.0,0.0,1.0,0.6364,0.6364,1.0,,,,,,,,,,1063.0,36.0,43.0,-7.0,81.28,97.08,-15.8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,29.93,30.89,109.55,113.75,30.76,31.08,117.04,138.35,109.55,113.75,-4.2,0.107,-0.0579,-0.0168,-0.0469,0.011,-0.2867,-0.2851,0.1672,0.0491,-0.0637,-0.2757,-0.1179,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:19.511855+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
10254,5188738,Anthony Hamm,G,10,533,Berea,,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,3.0,3.0,3.08,,,,,,,,,,-0.0197,-0.0221,-0.0599,-0.003,-0.0981,0.0014,-0.0252,-0.0219,-0.0418,-0.0629,-0.0967,-0.0471,,,,,,,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:19.526455+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
