player_name,RAPTOR_O,RAPTOR_D,RAPTOR_total,RAPTOR_WAR,RAPTOR_season,minutes_raptor
Jonas Valanciunas,1.005998238461259,0.5495668275894061,1.555565066050665,5.286671445852669,2022.0,2415
Jonathan Kuminga,-2.691130926571614,-1.986995085409415,-4.678126011981028,-1.310753075617688,2022.0,1323
Jordan Clarkson,2.798122861030323,-0.3915202617490477,2.406602599281276,6.085724548834655,2022.0,2311
Jordan McLaughlin,0.6059030675877687,-0.2864008396923147,0.3195022278954541,1.551209598994426,2022.0,985
Jordan Nwora,-3.131876191000979,-2.493167126498732,-5.625043317499711,-1.770012324593657,2022.0,1205
Jordan Poole,1.958804701009879,-1.05226916153137,0.9065355394785092,5.454729917562367,2022.0,2889
Jose Alvarado,0.5295962330512056,4.342400039890017,4.871996272941223,3.669789400350585,2022.0,951
Josh Christopher,-1.326704847487153,-2.724527744008287,-4.05123259149544,-0.8892844734129102,2022.0,1334
Josh Giddey,-1.893706010144678,0.4628950688170878,-1.43081094132759,1.150803405799353,2022.0,1700
Josh Green,-2.200507605225928,1.874140462471222,-0.3263671427547064,1.440408119357451,2022.0,1160
Josh Hart,0.8600845384698089,-0.0923544011642617,0.7677301373055474,3.218484086452456,2022.0,1791
Josh Jackson,-2.3219311101213,-0.742495382301102,-3.064426492422402,-0.1345591996528761,2022.0,830
Josh Okogie,-4.047737729711285,6.120769869089324,2.073032139378038,1.283343103377397,2022.0,518
Josh Richardson,-0.3603453602516075,-1.063404908941159,-1.423750269192766,1.058682560036735,2022.0,1600
Joshua Primo,-3.741373464643404,-0.7692817769085485,-4.510655241551953,-0.8724405399475781,2022.0,965
Jrue Holiday,3.600652306607744,1.167859688444244,4.768511995051989,10.2591474714889,2022.0,2670
Juan Toscano-Anderson,-1.990522527948269,0.9477202463783688,-1.042802281569901,0.911416432369874,2022.0,1043
Juancho Hernangomez,-0.6730162542218541,-0.0308740949267268,-0.703890349148581,0.563356476981661,2022.0,501
Julius Randle,-2.287313206843011,-0.9926324804787754,-3.279945687321787,-0.6921655778930863,2022.0,2544
Justin Anderson,-0.109617358467341,-4.791641060415535,-4.901258418882876,-0.3504605332475533,2022.0,316
Justin Champagnie,1.054443306503947,-0.7665912550482685,0.2878520514556786,0.4336698559630868,2022.0,281
Justin Holiday,-1.179647834017767,-1.948398866394903,-3.12804670041267,-0.3846079736573603,2022.0,2057
Justin Robinson,-6.204853653297135,1.230548351121777,-4.97430530217536,-0.3195662745213283,2022.0,304
Justise Winslow,-1.21690660155201,1.824597549084057,0.6076909475320472,1.348294238455029,2022.0,774
Jusuf Nurkic,-0.2035866477218811,3.387326215126591,3.18373956740471,4.811648836220027,2022.0,1579
KZ Okpala,-2.631737022754034,-3.326610137901902,-5.958347160655936,-0.3943804457965718,2022.0,244
Karl-Anthony Towns,3.307360420337589,-1.183602639553146,2.123757780784443,6.805829004711795,2022.0,2698
Keifer Sykes,-5.23736533991985,-1.008548600056113,-6.245913939975963,-1.001958311052102,2022.0,566
Keita Bates-Diop,-2.576078240324808,1.038293521145638,-1.53778471917917,0.5898405207718032,2022.0,956
Kelan Martin,-2.652173418072016,-0.3614295210118311,-3.013602939083847,-0.0599997307658223,2022.0,450
Keldon Johnson,1.314922375714753,-0.4112396936663633,0.90368268204839,4.456317094900612,2022.0,2392
Keljin Blevins,-6.01053900933732,-6.395472480884477,-12.4060114902218,-1.710732343303327,2022.0,349
Kelly Olynyk,0.5964765183044345,1.281550524250827,1.878027042555261,1.821635154657407,2022.0,764
Kelly Oubre Jr.,0.2911596047505181,-1.119364948779732,-0.8282053440292141,1.972323640083643,2022.0,1999
Kemba Walker,-0.2553087300697016,0.0562798950598225,-0.1990288350098791,1.225625274974258,2022.0,948
Kenrich Williams,-1.209391856189765,3.773824037412918,2.564432181223153,2.890830214699676,2022.0,1072
Kent Bazemore,-3.652837485925164,3.702800476232486,0.0499629903073218,0.7834455873077644,2022.0,545
Kentavious Caldwell-Pope,-0.9904118254609774,-0.1190249801415398,-1.109436805602517,1.955177918607547,2022.0,2329
Kenyon Martin Jr.,-0.2073219743766955,-2.795675647190507,-3.002997621567202,-0.2128678510879865,2022.0,1656
Keon Johnson,-5.162744973497518,-3.386393618039983,-8.549138591537499,-2.068130032631617,2022.0,697
Kessler Edwards,-2.024499480003195,-1.864445298493421,-3.888944778496616,-0.5794284061272512,2022.0,994
Kevin Durant,4.449173784719288,0.0527266119013374,4.501900396620624,8.250891243511678,2022.0,2223
Kevin Huerter,0.3972578460440581,-0.8856886132858386,-0.4884307672417806,2.697404196416904,2022.0,2342
Kevin Knox II,-1.767835929020805,-5.675863608452512,-7.443699537473318,-0.5486192467525658,2022.0,231
